course_id,course_title,neighbor_rank,neighbor_course_id,neighbor_title,similarity
00269,Electronics,1,28651,Electronics T-A,0.78862323
00269,Electronics,2,37063,Principles of Electronics for Automation T,0.78473757
00269,Electronics,3,94247,Laboratory on Power Electronics,0.78288695
00269,Electronics,4,B8379,TECNOLOGIE MICROELETTRONICHE LM,0.74591732
00269,Electronics,5,35148,Electronics for analogic signal processing,0.74318290
00269,Electronics,6,88154,ELETTRONICA INDUSTRIALE P,0.74265967
00269,Electronics,7,93392,Analog Circuits and Sensor Systems M,0.74025441
00269,Electronics,8,28724,Electronics T-2,0.73511142
00269,Electronics,9,B0159,Integrated Analog Electronics,0.73369572
00269,Electronics,10,69773,Electronic Circuits Design,0.73225484
00819,Programming,1,00819,Programming,0.85449045
00819,Programming,2,00819,Programming,0.80758558
00819,Programming,3,37262,Computer Programming,0.77961550
00819,Programming,4,00819,Programming,0.76070176
00819,Programming,5,B1703,Introduction to Programming,0.75754278
00819,Programming,6,07276,Computer Science,0.75492492
00819,Programming,7,00819,Programming,0.74508270
00819,Programming,8,09730,Principles of Informatics,0.73753703
00819,Programming,9,B8905,Foundations of Programming,0.73503349
00819,Programming,10,15305,Foundations of Informatics A,0.73213603
00819,Programming,1,00819,Programming,0.86127995
00819,Programming,2,00819,Programming,0.85449045
00819,Programming,3,09730,Principles of Informatics,0.77518649
00819,Programming,4,15305,Foundations of Informatics A,0.76978548
00819,Programming,5,37262,Computer Programming,0.76894660
00819,Programming,6,00819,Programming,0.76279378
00819,Programming,7,16692,Laboratory of Informatics,0.75271242
00819,Programming,8,88145,Fundamentals of Computer Programming P1,0.73039392
00819,Programming,9,28623,Foundations of Informatics and Laboratory,0.72188080
00819,Programming,10,00819,Programming,0.71368260
00819,Programming,1,00819,Programming,0.86127995
00819,Programming,2,00819,Programming,0.80758558
00819,Programming,3,37262,Computer Programming,0.78168076
00819,Programming,4,00819,Programming,0.72999963
00819,Programming,5,00819,Programming,0.71340012
00819,Programming,6,28623,Foundations of Informatics and Laboratory,0.71050595
00819,Programming,7,09730,Principles of Informatics,0.70502543
00819,Programming,8,15305,Foundations of Informatics A,0.69962442
00819,Programming,9,28004,Foundations of Informatics T-1,0.69869843
00819,Programming,10,88145,Fundamentals of Computer Programming P1,0.69140262
00819,Programming,1,00819,Programming,0.77007900
00819,Programming,2,16870,Programming Laboratory,0.75190058
00819,Programming,3,00819,Programming,0.74508270
00819,Programming,4,95648,Software Design and Development,0.73819019
00819,Programming,5,37262,Computer Programming,0.72509799
00819,Programming,6,00819,Programming,0.71368260
00819,Programming,7,00819,Programming,0.71340012
00819,Programming,8,70219,Object-Oriented Programming,0.70687034
00819,Programming,9,09730,Principles of Informatics,0.69836809
00819,Programming,10,B0063,Programming Laboratory,0.69664155
00819,Programming,1,00819,Programming,0.77007900
00819,Programming,2,00819,Programming,0.76279378
00819,Programming,3,00819,Programming,0.76070176
00819,Programming,4,37262,Computer Programming,0.74778380
00819,Programming,5,00819,Programming,0.72999963
00819,Programming,6,09730,Principles of Informatics,0.70503029
00819,Programming,7,16870,Programming Laboratory,0.70382610
00819,Programming,8,15305,Foundations of Informatics A,0.69962929
00819,Programming,9,85285,Programming,0.69600797
00819,Programming,10,81612,Programming and Development paradigms,0.69465244
03716,Digital Design Principles and Computer Architecture,1,03716,Digital Design Principles and Computer Architecture,1.00000000
03716,Digital Design Principles and Computer Architecture,2,69731,Computer Architecture,0.74099950
03716,Digital Design Principles and Computer Architecture,3,69430,COMPUTER ARCHITECTURES M,0.72317122
03716,Digital Design Principles and Computer Architecture,4,69731,Computer Architecture,0.71964146
03716,Digital Design Principles and Computer Architecture,5,09730,Principles of Informatics,0.71485448
03716,Digital Design Principles and Computer Architecture,6,96007,Foundations of Computer Architecture and Operating Systems,0.70745682
03716,Digital Design Principles and Computer Architecture,7,35253,Hardware – Software Design Methods M,0.70355765
03716,Digital Design Principles and Computer Architecture,8,10907,Electronics of Digital Systems,0.70238352
03716,Digital Design Principles and Computer Architecture,9,11925,Computer Architecture,0.70196977
03716,Digital Design Principles and Computer Architecture,10,09730,Principles of Informatics,0.69132504
03716,Digital Design Principles and Computer Architecture,1,03716,Digital Design Principles and Computer Architecture,1.00000000
03716,Digital Design Principles and Computer Architecture,2,69731,Computer Architecture,0.74099950
03716,Digital Design Principles and Computer Architecture,3,69430,COMPUTER ARCHITECTURES M,0.72317122
03716,Digital Design Principles and Computer Architecture,4,69731,Computer Architecture,0.71964146
03716,Digital Design Principles and Computer Architecture,5,09730,Principles of Informatics,0.71485448
03716,Digital Design Principles and Computer Architecture,6,96007,Foundations of Computer Architecture and Operating Systems,0.70745682
03716,Digital Design Principles and Computer Architecture,7,35253,Hardware – Software Design Methods M,0.70355765
03716,Digital Design Principles and Computer Architecture,8,10907,Electronics of Digital Systems,0.70238352
03716,Digital Design Principles and Computer Architecture,9,11925,Computer Architecture,0.70196977
03716,Digital Design Principles and Computer Architecture,10,09730,Principles of Informatics,0.69132504
04138,Programming Languages,1,00819,Programming,0.64479142
04138,Programming Languages,2,B5727,Introduction to Languages for Artificial Intelligence,0.64245293
04138,Programming Languages,3,81609,"Languages, Compilers and Computational Models",0.64177720
04138,Programming Languages,4,72940,Computational Models And Languages M,0.62699162
04138,Programming Languages,5,00819,Programming,0.61027476
04138,Programming Languages,6,81612,Programming and Development paradigms,0.60721706
04138,Programming Languages,7,B0063,Programming Laboratory,0.60667762
04138,Programming Languages,8,16870,Programming Laboratory,0.60538500
04138,Programming Languages,9,B1703,Introduction to Programming,0.60473950
04138,Programming Languages,10,00819,Programming,0.60381220
07276,Computer Science,1,96346,Computer Science,1.00000000
07276,Computer Science,2,07276,INFORMATICA,0.67866756
07276,Computer Science,3,57828,Informatics,0.67623991
07276,Computer Science,4,69731,Computer Architecture,0.66066153
07276,Computer Science,5,09730,Principles of Informatics,0.66024493
07276,Computer Science,6,15305,Foundations of Informatics A,0.65896925
07276,Computer Science,7,07276,Computer Science,0.65631764
07276,Computer Science,8,B4826,Informatics for the Humanities,0.65196676
07276,Computer Science,9,07276,Computer Science,0.64705869
07276,Computer Science,10,09730,Principles of Informatics,0.64275144
07276,Computer Science,1,28040,Information Technology,0.88208541
07276,Computer Science,2,07276,INFORMATICA,0.80708052
07276,Computer Science,3,96346,INFORMATICA,0.79684473
07276,Computer Science,4,37262,Computer Programming,0.78411362
07276,Computer Science,5,00819,Programming,0.75492492
07276,Computer Science,6,95602,Programming and Computer Architectures,0.74979335
07276,Computer Science,7,28623,Foundations of Informatics and Laboratory,0.74598109
07276,Computer Science,8,11933,Theoretical Computer Science,0.74128559
07276,Computer Science,9,93333,Programming Lab,0.73483117
07276,Computer Science,10,41169,Theoretical Computer Science,0.72972783
07276,Computer Science,1,82202,Informatic,0.74812337
07276,Computer Science,2,57828,Informatics,0.69886162
07276,Computer Science,3,78510,Informatics,0.68515294
07276,Computer Science,4,82202,Informatic,0.67053008
07276,Computer Science,5,07276,Computer Science,0.66509387
07276,Computer Science,6,07276,Computer Science,0.65631764
07276,Computer Science,7,96346,Computer Science,0.65631764
07276,Computer Science,8,B4826,Informatics for the Humanities,0.64455052
07276,Computer Science,9,39176,Basic and Laboratory Informatics,0.64409342
07276,Computer Science,10,39176,Basic and Laboratory Informatics,0.64409342
07276,Computer Science,1,57828,Informatics,0.69037354
07276,Computer Science,2,15920,Computer Lab,0.68496013
07276,Computer Science,3,07276,Computer Science,0.66509387
07276,Computer Science,4,11925,Computer Architecture,0.66374737
07276,Computer Science,5,96007,Foundations of Computer Architecture and Operating Systems,0.66167993
07276,Computer Science,6,07276,Computer Science,0.64114612
07276,Computer Science,7,96346,Computer Science,0.64114612
07276,Computer Science,8,78510,Informatics,0.63381038
07276,Computer Science,9,91685,History of Informatics and Computing Systems,0.62939314
07276,Computer Science,10,09730,Principles of Informatics,0.62917040
07276,INFORMATICA,1,78501,SISTEMA DI ELABORAZIONE DELLE INFORMAZIONI --,0.76225186
07276,INFORMATICA,2,B4826,Informatics for the Humanities,0.73749504
07276,INFORMATICA,3,57828,Informatics,0.71368180
07276,INFORMATICA,4,96346,INFORMATICA,0.69500849
07276,INFORMATICA,5,82202,Informatic,0.69352767
07276,INFORMATICA,6,09730,Principles of Informatics,0.69287450
07276,INFORMATICA,7,28004,Foundations of Informatics T-1,0.69014618
07276,INFORMATICA,8,78510,Informatics,0.68795450
07276,INFORMATICA,9,15305,Foundations of Informatics A,0.68394330
07276,INFORMATICA,10,75969,Basic Informatics,0.68110929
07276,INFORMATICA,1,28040,Information Technology,0.85270750
07276,INFORMATICA,2,96346,INFORMATICA,0.81214677
07276,INFORMATICA,3,07276,Computer Science,0.80708052
07276,INFORMATICA,4,93363,Advanced Programming,0.71874602
07276,INFORMATICA,5,09730,Principles of Informatics,0.70413651
07276,INFORMATICA,6,28623,Foundations of Informatics and Laboratory,0.69992129
07276,INFORMATICA,7,15305,Foundations of Informatics A,0.69520530
07276,INFORMATICA,8,37262,Computer Programming,0.69062770
07276,INFORMATICA,9,89988,Elements of Informatics,0.68836443
07276,INFORMATICA,10,09730,Principles of Informatics,0.68279952
08574,Operating Systems,1,08574,Operating Systems,0.78436552
08574,Operating Systems,2,96007,Foundations of Computer Architecture and Operating Systems,0.73430515
08574,Operating Systems,3,08574,Operating Systems,0.73219410
08574,Operating Systems,4,28020,Operating Systems T,0.70270295
08574,Operating Systems,5,28020,Operating Systems T,0.70270295
08574,Operating Systems,6,85728,Real Time OS M,0.70016477
08574,Operating Systems,7,10907,Electronics of Digital Systems,0.66232517
08574,Operating Systems,8,95604,Operating Systems and Networks,0.65407088
08574,Operating Systems,9,85730,Architectures and Firmware M,0.64864416
08574,Operating Systems,10,09032,Software Engineering,0.63717529
08574,Operating Systems,1,08574,Operating Systems,0.78436552
08574,Operating Systems,2,28020,Operating Systems T,0.71092503
08574,Operating Systems,3,28020,Operating Systems T,0.71092503
08574,Operating Systems,4,08574,Operating Systems,0.68739694
08574,Operating Systems,5,85728,Real Time OS M,0.68216995
08574,Operating Systems,6,28024,Computer Networks T,0.66374477
08574,Operating Systems,7,28024,Computer Networks T,0.66374477
08574,Operating Systems,8,69731,Computer Architecture,0.66356562
08574,Operating Systems,9,73025,Distributed Systems M,0.66223231
08574,Operating Systems,10,88324,System Administration T,0.66087378
08574,Operating Systems,1,96007,Foundations of Computer Architecture and Operating Systems,0.74411116
08574,Operating Systems,2,08574,Operating Systems,0.73219410
08574,Operating Systems,3,08574,Operating Systems,0.68739694
08574,Operating Systems,4,95602,Programming and Computer Architectures,0.68071320
08574,Operating Systems,5,15305,Foundations of Informatics A,0.67827796
08574,Operating Systems,6,09730,Principles of Informatics,0.67699866
08574,Operating Systems,7,88324,System Administration T,0.67213630
08574,Operating Systems,8,B8105,Computational Management of Data,0.66687513
08574,Operating Systems,9,91685,History of Informatics and Computing Systems,0.66171320
08574,Operating Systems,10,95604,Operating Systems and Networks,0.66137892
09032,Software Engineering,1,90106,Software Engineering,0.78123331
09032,Software Engineering,2,95627,Software Engineering,0.77078540
09032,Software Engineering,3,66858,Software Engineering,0.76331183
09032,Software Engineering,4,28021,Software Engineering T,0.74226522
09032,Software Engineering,5,90106,INGEGNERIA DEL SOFTWARE,0.73179733
09032,Software Engineering,6,81612,Programming and Development paradigms,0.72937749
09032,Software Engineering,7,28652,IT Systems T-1,0.72682730
09032,Software Engineering,8,B0011,Software Process Engineering,0.72486121
09032,Software Engineering,9,B1874,Project Management and Software Engineering for Cultural Heritage,0.72452492
09032,Software Engineering,10,B0009,Advanced Software Modelling and Design,0.72268755
09679,Data Base Sistems,1,70155,Data Bases,0.73675467
09679,Data Base Sistems,2,40720,Data Mining,0.66692249
09679,Data Base Sistems,3,30376,Business Intelligence,0.66468750
09679,Data Base Sistems,4,57828,Informatics,0.65100104
09679,Data Base Sistems,5,28652,IT Systems T-1,0.63584333
09679,Data Base Sistems,6,95631,Machine Learning and Data Mining,0.63260611
09679,Data Base Sistems,7,96793,Information Systems and Database Management,0.62749805
09679,Data Base Sistems,8,81932,Big Data,0.62470403
09679,Data Base Sistems,9,82202,Informatic,0.61784264
09679,Data Base Sistems,10,09730,Principles of Informatics,0.61732187
09730,Principles of Informatics,1,15305,Foundations of Informatics A,0.98293646
09730,Principles of Informatics,2,09730,Principles of Informatics,0.84231370
09730,Principles of Informatics,3,28623,Foundations of Informatics and Laboratory,0.83572880
09730,Principles of Informatics,4,16692,Laboratory of Informatics,0.81367098
09730,Principles of Informatics,5,29227,Foundations of Informatics T,0.79833858
09730,Principles of Informatics,6,29227,Foundations of Informatics T,0.79833858
09730,Principles of Informatics,7,00819,Programming,0.77518649
09730,Principles of Informatics,8,37262,Computer Programming,0.75054957
09730,Principles of Informatics,9,88145,Fundamentals of Computer Programming P1,0.74992216
09730,Principles of Informatics,10,96346,INFORMATICA,0.74498849
09730,Principles of Informatics,1,09730,Principles of Informatics,0.84231370
09730,Principles of Informatics,2,15305,Foundations of Informatics A,0.82525017
09730,Principles of Informatics,3,28623,Foundations of Informatics and Laboratory,0.74054848
09730,Principles of Informatics,4,29227,Foundations of Informatics T,0.73658679
09730,Principles of Informatics,5,B5782,Algorithms and Data Structures for Computational Biology,0.72324736
09730,Principles of Informatics,6,11929,Algorithms and Data Structures,0.72002245
09730,Principles of Informatics,7,37635,Data Structure and Algorithms,0.71746456
09730,Principles of Informatics,8,89988,Elements of Informatics,0.71745889
09730,Principles of Informatics,9,03716,Digital Design Principles and Computer Architecture,0.71485448
09730,Principles of Informatics,10,03716,Digital Design Principles and Computer Architecture,0.71485448
10906,Databases,1,95611,Database Systems,0.97753725
10906,Databases,2,79194,Databases,0.83765459
10906,Databases,3,10906,Databases,0.81136947
10906,Databases,4,70155,Data Bases,0.79478423
10906,Databases,5,84339,Advanced Database Systems,0.75375923
10906,Databases,6,96793,Information Systems and Database Management,0.73748096
10906,Databases,7,28796,Elements of Databases,0.70628314
10906,Databases,8,28027,Information Systems T,0.70467442
10906,Databases,9,90107,BASI DI DATI,0.70295319
10906,Databases,10,84530,Database and Big Data Technologies M,0.67239965
10906,Databases,1,10906,Databases,0.81136947
10906,Databases,2,95611,Database Systems,0.79629841
10906,Databases,3,28027,Information Systems T,0.76053309
10906,Databases,4,84530,Database and Big Data Technologies M,0.74024457
10906,Databases,5,70155,Data Bases,0.72390730
10906,Databases,6,84339,Advanced Database Systems,0.68903667
10906,Databases,7,79194,Databases,0.68072592
10906,Databases,8,90107,BASI DI DATI,0.64078397
10906,Databases,9,96793,Information Systems and Database Management,0.62685444
10906,Databases,10,28652,IT Systems T-1,0.62579705
10907,Electronics of Digital Systems,1,94272,Electronic Systems,0.74336093
10907,Electronics of Digital Systems,2,88228,Microcontroller electronic systems P,0.74148528
10907,Electronics of Digital Systems,3,28651,Electronics T-A,0.73825999
10907,Electronics of Digital Systems,4,34876,Digital Systems Electronics M,0.71983418
10907,Electronics of Digital Systems,5,00269,Electronics,0.71928032
10907,Electronics of Digital Systems,6,96859,Embedded Systems and Internet of Things,0.71439591
10907,Electronics of Digital Systems,7,29035,Electronic Industrial Systems Architecture and Programming Laboratory T-A,0.70859973
10907,Electronics of Digital Systems,8,77780,Embedded Systems Programming and Internet of Things,0.70712628
10907,Electronics of Digital Systems,9,03716,Digital Design Principles and Computer Architecture,0.70238352
10907,Electronics of Digital Systems,10,03716,Digital Design Principles and Computer Architecture,0.70238352
11340,INFORMATICA APPLICATA,1,57828,Informatics,0.72255233
11340,INFORMATICA APPLICATA,2,82202,Informatic,0.69845737
11340,INFORMATICA APPLICATA,3,B4826,Informatics for the Humanities,0.68187171
11340,INFORMATICA APPLICATA,4,82202,Informatic,0.67325791
11340,INFORMATICA APPLICATA,5,07276,INFORMATICA,0.66997957
11340,INFORMATICA APPLICATA,6,39176,Basic and Laboratory Informatics,0.65554338
11340,INFORMATICA APPLICATA,7,39176,Basic and Laboratory Informatics,0.65554338
11340,INFORMATICA APPLICATA,8,B8159,INFORMATICA,0.65443850
11340,INFORMATICA APPLICATA,9,96793,Information Systems and Database Management,0.64581907
11340,INFORMATICA APPLICATA,10,09730,Principles of Informatics,0.63938758
11925,Computer Architecture,1,69731,Computer Architecture,0.75103059
11925,Computer Architecture,2,69731,Computer Architecture,0.75085540
11925,Computer Architecture,3,96007,Foundations of Computer Architecture and Operating Systems,0.74396499
11925,Computer Architecture,4,95602,Programming and Computer Architectures,0.71811890
11925,Computer Architecture,5,15305,Foundations of Informatics A,0.71484103
11925,Computer Architecture,6,09730,Principles of Informatics,0.70887997
11925,Computer Architecture,7,03716,Digital Design Principles and Computer Architecture,0.70196977
11925,Computer Architecture,8,03716,Digital Design Principles and Computer Architecture,0.70196977
11925,Computer Architecture,9,00819,Programming,0.67591782
11925,Computer Architecture,10,07276,Computer Science,0.66374737
11929,Algorithm and Data Structures,1,11929,Algorithms and Data Structures,0.81408437
11929,Algorithm and Data Structures,2,37635,Data Structure and Algorithms,0.81211569
11929,Algorithm and Data Structures,3,B5782,Algorithms and Data Structures for Computational Biology,0.80542223
11929,Algorithm and Data Structures,4,B8105,Computational Management of Data,0.77451083
11929,Algorithm and Data Structures,5,09730,Principles of Informatics,0.72916841
11929,Algorithm and Data Structures,6,11929,Algorithms and Data Structures,0.72432554
11929,Algorithm and Data Structures,7,15305,Foundations of Informatics A,0.72338302
11929,Algorithm and Data Structures,8,09730,Principles of Informatics,0.71277106
11929,Algorithm and Data Structures,9,00819,Programming,0.70926914
11929,Algorithm and Data Structures,10,91762,Combinatorial Decision Making and Optimization,0.70813043
11929,Algorithms and Data Structures,1,11929,Algorithms and Data Structures,0.94940363
11929,Algorithms and Data Structures,2,11929,Algorithms and Data Structures,0.76210378
11929,Algorithms and Data Structures,3,37635,Data Structure and Algorithms,0.75893760
11929,Algorithms and Data Structures,4,B4913,ALGORITMI E STRUTTURE DATI,0.70625091
11929,Algorithms and Data Structures,5,B5782,Algorithms and Data Structures for Computational Biology,0.68824861
11929,Algorithms and Data Structures,6,11929,Algorithm and Data Structures,0.68594591
11929,Algorithms and Data Structures,7,85301,Algorithms and Data Structures in Biology,0.66320524
11929,Algorithms and Data Structures,8,41169,Theoretical Computer Science,0.62822034
11929,Algorithms and Data Structures,9,11933,Theoretical Computer Science,0.61883994
11929,Algorithms and Data Structures,10,09730,Principles of Informatics,0.61418753
11929,Algorithms and Data Structures,1,37635,Data Structure and Algorithms,0.99683382
11929,Algorithms and Data Structures,2,11929,Algorithm and Data Structures,0.81408437
11929,Algorithms and Data Structures,3,B5782,Algorithms and Data Structures for Computational Biology,0.78175163
11929,Algorithms and Data Structures,4,11929,Algorithms and Data Structures,0.77488825
11929,Algorithms and Data Structures,5,11929,Algorithms and Data Structures,0.76210378
11929,Algorithms and Data Structures,6,B4913,ALGORITMI E STRUTTURE DATI,0.75699594
11929,Algorithms and Data Structures,7,09730,Principles of Informatics,0.72677257
11929,Algorithms and Data Structures,8,15305,Foundations of Informatics A,0.72021834
11929,Algorithms and Data Structures,9,09730,Principles of Informatics,0.72002245
11929,Algorithms and Data Structures,10,16692,Laboratory of Informatics,0.70577552
11929,Algorithms and Data Structures,1,11929,Algorithms and Data Structures,0.94940363
11929,Algorithms and Data Structures,2,11929,Algorithms and Data Structures,0.77488825
11929,Algorithms and Data Structures,3,37635,Data Structure and Algorithms,0.77172206
11929,Algorithms and Data Structures,4,11929,Algorithm and Data Structures,0.72432554
11929,Algorithms and Data Structures,5,B5782,Algorithms and Data Structures for Computational Biology,0.71803468
11929,Algorithms and Data Structures,6,B4913,ALGORITMI E STRUTTURE DATI,0.70799776
11929,Algorithms and Data Structures,7,85301,Algorithms and Data Structures in Biology,0.68930630
11929,Algorithms and Data Structures,8,09730,Principles of Informatics,0.64556901
11929,Algorithms and Data Structures,9,11933,Theoretical Computer Science,0.63388032
11929,Algorithms and Data Structures,10,41169,Theoretical Computer Science,0.63347661
11933,Theoretical Computer Science,1,41169,Theoretical Computer Science,0.92557886
11933,Theoretical Computer Science,2,07276,Computer Science,0.74128559
11933,Theoretical Computer Science,3,81609,"Languages, Compilers and Computational Models",0.71176714
11933,Theoretical Computer Science,4,09730,Principles of Informatics,0.70814892
11933,Theoretical Computer Science,5,66857,Logic for Computer Science,0.70600493
11933,Theoretical Computer Science,6,15305,Foundations of Informatics A,0.70018272
11933,Theoretical Computer Science,7,37262,Computer Programming,0.69503966
11933,Theoretical Computer Science,8,73149,Logic for Informatics,0.69333179
11933,Theoretical Computer Science,9,11929,Algorithm and Data Structures,0.69068156
11933,Theoretical Computer Science,10,00819,Programming,0.68993783
14015,Cryptography,1,93467,Cryptography,0.77398760
14015,Cryptography,2,93466,FONDAMENTI DI CYBERSECURITY,0.75377641
14015,Cryptography,3,72942,Information Security M,0.67884282
14015,Cryptography,4,93470,Cybersecurity,0.65133632
14015,Cryptography,5,88325,Computer and Network Security Lab T,0.61099788
14015,Cryptography,6,90392,Elements of Applied Data Security M,0.60319465
14015,Cryptography,7,B8311,SECURITY OF DATA AND NEURAL PROCESSING M,0.58455171
14015,Cryptography,8,B0833,Computer Security Laboratory T,0.55321575
14015,Cryptography,9,90748,Blockchain and Cryptocurrencies,0.53866189
14015,Cryptography,10,81676,Digital Forensic,0.52079556
15305,Foundations of Informatics A,1,09730,Principles of Informatics,0.98293646
15305,Foundations of Informatics A,2,28623,Foundations of Informatics and Laboratory,0.84274793
15305,Foundations of Informatics A,3,09730,Principles of Informatics,0.82525017
15305,Foundations of Informatics A,4,16692,Laboratory of Informatics,0.80965758
15305,Foundations of Informatics A,5,29227,Foundations of Informatics T,0.80748327
15305,Foundations of Informatics A,6,29227,Foundations of Informatics T,0.80748327
15305,Foundations of Informatics A,7,00819,Programming,0.76978548
15305,Foundations of Informatics A,8,88145,Fundamentals of Computer Programming P1,0.75150635
15305,Foundations of Informatics A,9,29227,Foundations of Informatics T,0.75090411
15305,Foundations of Informatics A,10,29227,Foundations of Informatics T,0.74951322
15920,Computer Lab,1,07276,Computer Science,0.68496013
15920,Computer Lab,2,82202,Informatic,0.64255835
15920,Computer Lab,3,39176,Basic and Laboratory Informatics,0.63871355
15920,Computer Lab,4,39176,Basic and Laboratory Informatics,0.63871355
15920,Computer Lab,5,57828,Informatics,0.63740745
15920,Computer Lab,6,28106,Computer Science for Environmental Sciences,0.62088834
15920,Computer Lab,7,78501,SISTEMA DI ELABORAZIONE DELLE INFORMAZIONI --,0.61284269
15920,Computer Lab,8,82202,Informatic,0.59349962
15920,Computer Lab,9,07276,Computer Science,0.57870853
15920,Computer Lab,10,96346,Computer Science,0.57870853
16692,Laboratory of Informatics,1,09730,Principles of Informatics,0.81367098
16692,Laboratory of Informatics,2,15305,Foundations of Informatics A,0.80965758
16692,Laboratory of Informatics,3,28623,Foundations of Informatics and Laboratory,0.78987239
16692,Laboratory of Informatics,4,00819,Programming,0.75271242
16692,Laboratory of Informatics,5,B5782,Algorithms and Data Structures for Computational Biology,0.74628155
16692,Laboratory of Informatics,6,00819,Programming,0.72877585
16692,Laboratory of Informatics,7,09730,Principles of Informatics,0.70880287
16692,Laboratory of Informatics,8,11929,Algorithms and Data Structures,0.70577552
16692,Laboratory of Informatics,9,07276,Computer Science,0.70220253
16692,Laboratory of Informatics,10,37635,Data Structure and Algorithms,0.70204250
16870,Programming Laboratory,1,00819,Programming,0.75190058
16870,Programming Laboratory,2,B0063,Programming Laboratory,0.74360662
16870,Programming Laboratory,3,37262,Computer Programming,0.71111186
16870,Programming Laboratory,4,95648,Software Design and Development,0.70647359
16870,Programming Laboratory,5,00819,Programming,0.70382610
16870,Programming Laboratory,6,93333,Programming Lab,0.70375469
16870,Programming Laboratory,7,70219,Object-Oriented Programming,0.70257980
16870,Programming Laboratory,8,85285,Programming,0.68208560
16870,Programming Laboratory,9,00819,Programming,0.67174272
16870,Programming Laboratory,10,07276,Computer Science,0.66565424
17628,Concurrent and Distributed Programming,1,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.76077809
17628,Concurrent and Distributed Programming,2,73025,Distributed Systems M,0.66486998
17628,Concurrent and Distributed Programming,3,81612,Programming and Development paradigms,0.65954347
17628,Concurrent and Distributed Programming,4,81942,Scalable and Cloud Programming,0.65460779
17628,Concurrent and Distributed Programming,5,28024,Computer Networks T,0.62550346
17628,Concurrent and Distributed Programming,6,28024,Computer Networks T,0.62550346
17628,Concurrent and Distributed Programming,7,95627,Software Engineering,0.61940752
17628,Concurrent and Distributed Programming,8,72778,High-Performance Computing,0.61731927
17628,Concurrent and Distributed Programming,9,95602,Programming and Computer Architectures,0.61484263
17628,Concurrent and Distributed Programming,10,09730,Principles of Informatics,0.61391010
17634,Computer Vision,1,93478,COMPUTER VISION,0.74991345
17634,Computer Vision,2,73302,Computer Vision And Image Processing M,0.74013664
17634,Computer Vision,3,91254,Image Processing and Computer Vision,0.73966011
17634,Computer Vision,4,69661,Image Processing And Computer Vision M,0.66623275
17634,Computer Vision,5,91266,Machine Learning for Computer Vision,0.58340023
17634,Computer Vision,6,70210,Lab-based Course on Computer Graphics,0.52254006
17634,Computer Vision,7,B5782,Algorithms and Data Structures for Computational Biology,0.51182086
17634,Computer Vision,8,84401,Context-Aware Systems,0.49999216
17634,Computer Vision,9,93319,INTRODUZIONE ALL'APPRENDIMENTO AUTOMATICO,0.49665312
17634,Computer Vision,10,91250,Deep Learning,0.49316574
20741,Information Processing Systems,1,82202,Informatic,0.67495345
20741,Information Processing Systems,2,75198,Health Information Processing Systems,0.65009905
20741,Information Processing Systems,3,57828,Informatics,0.64997361
20741,Information Processing Systems,4,82202,Informatic,0.64501831
20741,Information Processing Systems,5,39176,Basic and Laboratory Informatics,0.64405190
20741,Information Processing Systems,6,39176,Basic and Laboratory Informatics,0.64405190
20741,Information Processing Systems,7,88324,System Administration T,0.62826550
20741,Information Processing Systems,8,78510,Informatics,0.62511295
20741,Information Processing Systems,9,78501,SISTEMA DI ELABORAZIONE DELLE INFORMAZIONI --,0.60246313
20741,Information Processing Systems,10,07276,INFORMATICA,0.59793825
27311,Humanistic IT,1,27311,Humanistic IT,0.80364287
27311,Humanistic IT,2,B8905,Foundations of Programming,0.69388546
27311,Humanistic IT,3,96346,INFORMATICA,0.68768887
27311,Humanistic IT,4,B4826,Informatics for the Humanities,0.66357665
27311,Humanistic IT,5,37262,Computer Programming,0.66150966
27311,Humanistic IT,6,B2696,"Language, Technology, Research I: Computational Thinking",0.65295774
27311,Humanistic IT,7,15305,Foundations of Informatics A,0.64596733
27311,Humanistic IT,8,09730,Principles of Informatics,0.64434171
27311,Humanistic IT,9,09730,Principles of Informatics,0.63897726
27311,Humanistic IT,10,07276,INFORMATICA,0.63813604
27311,Humanistic IT,1,27311,Humanistic IT,0.80364287
27311,Humanistic IT,2,B5079,Digital Humanities and Data Management for Cultural Heritage,0.68614502
27311,Humanistic IT,3,B0073,ELABORAZIONE DI TESTI E GESTIONE DOCUMENTALE,0.65158882
27311,Humanistic IT,4,B4826,Informatics for the Humanities,0.64928594
27311,Humanistic IT,5,B5293,Computer Studies and Humanities,0.64406583
27311,Humanistic IT,6,B8929,Computer Studies and Human Sciences,0.63192208
27311,Humanistic IT,7,B5292,Knowledge Engeneering for the Humanities,0.62491375
27311,Humanistic IT,8,85445,Information Modelling and Web Technologies,0.62175603
27311,Humanistic IT,9,B1874,Project Management and Software Engineering for Cultural Heritage,0.62104454
27311,Humanistic IT,10,B2696,"Language, Technology, Research I: Computational Thinking",0.62096660
28004,Foundations of Informatics T-1,1,28004,Foundations of Informatics T-1,0.90992461
28004,Foundations of Informatics T-1,2,93034,Foundations of Computer Science T,0.73413903
28004,Foundations of Informatics T-1,3,93034,Foundations of Computer Science T,0.73413903
28004,Foundations of Informatics T-1,4,15305,Foundations of Informatics A,0.72959821
