course_id,course_title,neighbor_rank,neighbor_course_id,neighbor_title,similarity
00819-A,Programming,1,00819-B,Programming,0.83428733
00819-A,Programming,2,37262,Computer Programming,0.78767634
00819-A,Programming,3,28623,Foundations of Informatics and Laboratory,0.74866169
00819-A,Programming,4,09730,Principles of Informatics,0.72670766
00819-A,Programming,5,15305,Foundations of Informatics A,0.72310700
00819-A,Programming,6,00819,Programming,0.71828611
00819-A,Programming,7,88145,Fundamentals of Computer Programming P1,0.70945206
00819-A,Programming,8,07276-A,Computer Science,0.70622788
00819-A,Programming,9,72940,Computational Models And Languages M,0.70098273
00819-A,Programming,10,B8905,Foundations of Programming,0.69733261
00819-B,Programming,1,00819-A,Programming,0.83428733
00819-B,Programming,2,09730,Principles of Informatics,0.79847889
00819-B,Programming,3,15305,Foundations of Informatics A,0.79487823
00819-B,Programming,4,16692,Laboratory of Informatics,0.78297928
00819-B,Programming,5,00819,Programming,0.78075611
00819-B,Programming,6,37262,Computer Programming,0.76125525
00819-B,Programming,7,28623,Foundations of Informatics and Laboratory,0.75923534
00819-B,Programming,8,88145,Fundamentals of Computer Programming P1,0.74581820
00819-B,Programming,9,93333,Programming Lab,0.72407932
00819-B,Programming,10,09730-A,Principles of Informatics,0.71366038
00819,Programming,1,00819-B,Programming,0.78075611
00819,Programming,2,37262,Computer Programming,0.72617111
00819,Programming,3,00819-A,Programming,0.71828611
00819,Programming,4,09730,Principles of Informatics,0.71021357
00819,Programming,5,15305,Foundations of Informatics A,0.70661291
00819,Programming,6,81612,Programming and Development paradigms,0.69489324
00819,Programming,7,16870,Programming Laboratory,0.69386888
00819,Programming,8,28623,Foundations of Informatics and Laboratory,0.68489647
00819,Programming,9,81609,"Languages, Compilers and Computational Models",0.68192444
00819,Programming,10,93333,Programming Lab,0.67260627
03716,Digital Design Principles and Computer Architecture,1,09730-A,Principles of Informatics,0.74348758
03716,Digital Design Principles and Computer Architecture,2,11925,Computer Architecture,0.73848882
03716,Digital Design Principles and Computer Architecture,3,69430,COMPUTER ARCHITECTURES M,0.72941792
03716,Digital Design Principles and Computer Architecture,4,96007,Foundations of Computer Architecture and Operating Systems,0.72794319
03716,Digital Design Principles and Computer Architecture,5,69731,Computer Architecture,0.71464240
03716,Digital Design Principles and Computer Architecture,6,09730,Principles of Informatics,0.71387200
03716,Digital Design Principles and Computer Architecture,7,15305,Foundations of Informatics A,0.71093893
03716,Digital Design Principles and Computer Architecture,8,95602,Programming and Computer Architectures,0.69902782
03716,Digital Design Principles and Computer Architecture,9,B8561,ARCHITETTURE DEI CALCOLATORI M,0.69394989
03716,Digital Design Principles and Computer Architecture,10,95604,Operating Systems and Networks,0.68205650
04138,Programming Languages,1,72940,Computational Models And Languages M,0.67684393
04138,Programming Languages,2,B5727,Introduction to Languages for Artificial Intelligence,0.64995925
04138,Programming Languages,3,81609,"Languages, Compilers and Computational Models",0.63847320
04138,Programming Languages,4,00819,Programming,0.63049921
04138,Programming Languages,5,B0063,Programming Laboratory,0.61248428
04138,Programming Languages,6,B1703,Introduction to Programming,0.60962813
04138,Programming Languages,7,16870,Programming Laboratory,0.60475633
04138,Programming Languages,8,81612,Programming and Development paradigms,0.60163206
04138,Programming Languages,9,91258-A,Natural Language Processing,0.59910015
04138,Programming Languages,10,89988,Elements of Informatics,0.59551098
07276-A,Computer Science,1,28040,Information Technology,0.89012626
07276-A,Computer Science,2,96346,INFORMATICA,0.80300072
07276-A,Computer Science,3,28623,Foundations of Informatics and Laboratory,0.78200555
07276-A,Computer Science,4,37262,Computer Programming,0.77952812
07276-A,Computer Science,5,93034-A,Foundations of Computer Science T,0.75254412
07276-A,Computer Science,6,93333,Programming Lab,0.74590269
07276-A,Computer Science,7,95602,Programming and Computer Architectures,0.73734361
07276-A,Computer Science,8,09730,Principles of Informatics,0.73591173
07276-A,Computer Science,9,15305,Foundations of Informatics A,0.73506129
07276-A,Computer Science,10,11933,Theoretical Computer Science,0.73169155
07276-B,Computer Science,1,96346-B,Computer Science,1.00000000
07276-B,Computer Science,2,57828,Informatics,0.70173299
07276-B,Computer Science,3,09730,Principles of Informatics,0.69873429
07276-B,Computer Science,4,15305,Foundations of Informatics A,0.69788384
07276-B,Computer Science,5,09730-A,Principles of Informatics,0.68409520
07276-B,Computer Science,6,B4826,Informatics for the Humanities,0.66358871
07276-B,Computer Science,7,82202,Informatic,0.65898092
07276-B,Computer Science,8,37262,Computer Programming,0.65686265
07276-B,Computer Science,9,69731,Computer Architecture,0.65675324
07276-B,Computer Science,10,07276-A,Computer Science,0.65010872
07276-C,Computer Science,1,82202,Informatic,0.77273857
07276-C,Computer Science,2,78510,Informatics,0.69103519
07276-C,Computer Science,3,57828,Informatics,0.69049560
07276-C,Computer Science,4,82202-A,Informatic,0.67292251
07276-C,Computer Science,5,07276,Computer Science,0.67260196
07276-C,Computer Science,6,39176,Basic and Laboratory Informatics,0.65529807
07276-C,Computer Science,7,B4826,Informatics for the Humanities,0.65372985
07276-C,Computer Science,8,81683,Internet of Things,0.64862974
07276-C,Computer Science,9,07276-B,Computer Science,0.64184090
07276-C,Computer Science,10,96346-B,Computer Science,0.64184090
07276,Computer Science,1,57828,Informatics,0.71990371
07276,Computer Science,2,96007,Foundations of Computer Architecture and Operating Systems,0.70023223
07276,Computer Science,3,11925,Computer Architecture,0.67535646
07276,Computer Science,4,07276-C,Computer Science,0.67260196
07276,Computer Science,5,78510,Informatics,0.67183247
07276,Computer Science,6,03716,Digital Design Principles and Computer Architecture,0.66167027
07276,Computer Science,7,B4826,Informatics for the Humanities,0.65919949
07276,Computer Science,8,09730,Principles of Informatics,0.65824231
07276,Computer Science,9,95602,Programming and Computer Architectures,0.65769342
07276,Computer Science,10,15305,Foundations of Informatics A,0.65739186
08574-A,Operating Systems,1,08574-B,Operating Systems,0.78920692
08574-A,Operating Systems,2,85728,Real Time OS M,0.72893665
08574-A,Operating Systems,3,96007,Foundations of Computer Architecture and Operating Systems,0.72447536
08574-A,Operating Systems,4,08574,Operating Systems,0.72086751
08574-A,Operating Systems,5,28020,Operating Systems T,0.71556301
08574-A,Operating Systems,6,09032,Software Engineering,0.66168287
08574-A,Operating Systems,7,28024,Computer Networks T,0.65369692
08574-A,Operating Systems,8,95604,Operating Systems and Networks,0.65332782
08574-A,Operating Systems,9,96859,Embedded Systems and Internet of Things,0.64647343
08574-A,Operating Systems,10,77780,Embedded Systems Programming and Internet of Things,0.64602426
08574-B,Operating Systems,1,08574-A,Operating Systems,0.78920692
08574-B,Operating Systems,2,28020,Operating Systems T,0.74440605
08574-B,Operating Systems,3,28024,Computer Networks T,0.69686504
08574-B,Operating Systems,4,85728,Real Time OS M,0.69568711
08574-B,Operating Systems,5,73025,Distributed Systems M,0.68054236
08574-B,Operating Systems,6,09032,Software Engineering,0.67858848
08574-B,Operating Systems,7,88324,System Administration T,0.67845364
08574-B,Operating Systems,8,69731,Computer Architecture,0.67558679
08574-B,Operating Systems,9,91161,"Networks, Security And Data Bases",0.66039732
08574-B,Operating Systems,10,57828,Informatics,0.65967938
08574,Operating Systems,1,96007,Foundations of Computer Architecture and Operating Systems,0.77110775
08574,Operating Systems,2,08574-A,Operating Systems,0.72086751
08574,Operating Systems,3,95602,Programming and Computer Architectures,0.70829245
08574,Operating Systems,4,B8105,Computational Management of Data,0.70677982
08574,Operating Systems,5,15305,Foundations of Informatics A,0.70640110
08574,Operating Systems,6,09730,Principles of Informatics,0.70554823
08574,Operating Systems,7,75969,Basic Informatics,0.70297281
08574,Operating Systems,8,88324,System Administration T,0.69534525
08574,Operating Systems,9,11929-B,Algorithm and Data Structures,0.68660694
08574,Operating Systems,10,28012,Electronic Calculators T,0.68346602
09032,Software Engineering,1,90106,Software Engineering,0.78927158
09032,Software Engineering,2,66858,Software Engineering,0.76622969
09032,Software Engineering,3,95627,Software Engineering,0.76171848
09032,Software Engineering,4,28652,IT Systems T-1,0.75621324
09032,Software Engineering,5,B0009,Advanced Software Modelling and Design,0.75398897
09032,Software Engineering,6,B1874,Project Management and Software Engineering for Cultural Heritage,0.74926794
09032,Software Engineering,7,81612,Programming and Development paradigms,0.74740156
09032,Software Engineering,8,28021,Software Engineering T,0.73670798
09032,Software Engineering,9,B0011,Software Process Engineering,0.72823241
09032,Software Engineering,10,90749,Computing Education,0.71178905
09679,Data Base Sistems,1,70155,Data Bases,0.74092374
09679,Data Base Sistems,2,30376,Business Intelligence,0.70068860
09679,Data Base Sistems,3,40720,Data Mining,0.67486154
09679,Data Base Sistems,4,96793,Information Systems and Database Management,0.65765288
09679,Data Base Sistems,5,95631-A,Machine Learning and Data Mining,0.64929567
09679,Data Base Sistems,6,81932,Big Data,0.64537334
09679,Data Base Sistems,7,57828,Informatics,0.64164798
09679,Data Base Sistems,8,28652,IT Systems T-1,0.63811815
09679,Data Base Sistems,9,88324,System Administration T,0.62521708
09679,Data Base Sistems,10,90107,BASI DI DATI,0.62017040
09730-A,Principles of Informatics,1,09730,Principles of Informatics,0.85487261
09730-A,Principles of Informatics,2,15305,Foundations of Informatics A,0.84349693
09730-A,Principles of Informatics,3,B5782,Algorithms and Data Structures for Computational Biology,0.75830542
09730-A,Principles of Informatics,4,28623,Foundations of Informatics and Laboratory,0.75480982
09730-A,Principles of Informatics,5,03716,Digital Design Principles and Computer Architecture,0.74348758
09730-A,Principles of Informatics,6,11929-B,Algorithm and Data Structures,0.73756071
09730-A,Principles of Informatics,7,29227-A,Foundations of Informatics T,0.73032170
09730-A,Principles of Informatics,8,89988,Elements of Informatics,0.72518313
09730-A,Principles of Informatics,9,11929-A,Algorithms and Data Structures,0.72251591
09730-A,Principles of Informatics,10,37635,Data Structure and Algorithms,0.72081065
09730,Principles of Informatics,1,15305,Foundations of Informatics A,0.98862432
09730,Principles of Informatics,2,09730-A,Principles of Informatics,0.85487261
09730,Principles of Informatics,3,28623,Foundations of Informatics and Laboratory,0.84314439
09730,Principles of Informatics,4,16692,Laboratory of Informatics,0.80611359
09730,Principles of Informatics,5,00819-B,Programming,0.79847889
09730,Principles of Informatics,6,29227,Foundations of Informatics T,0.79479811
09730,Principles of Informatics,7,37262,Computer Programming,0.77670803
09730,Principles of Informatics,8,B5782,Algorithms and Data Structures for Computational Biology,0.76906325
09730,Principles of Informatics,9,B4826,Informatics for the Humanities,0.76319817
09730,Principles of Informatics,10,88145,Fundamentals of Computer Programming P1,0.76179218
10906-A,Databases,1,28027,Information Systems T,0.78988867
10906-A,Databases,2,10906,Databases,0.78909026
10906-A,Databases,3,95611,Database Systems,0.77900191
10906-A,Databases,4,84530,Database and Big Data Technologies M,0.74440071
10906-A,Databases,5,70155,Data Bases,0.70712384
10906-A,Databases,6,79194,Databases,0.68667047
10906-A,Databases,7,84339,Advanced Database Systems,0.68468771
10906-A,Databases,8,90107,BASI DI DATI,0.64846433
10906-A,Databases,9,96793,Information Systems and Database Management,0.64047196
10906-A,Databases,10,28652,IT Systems T-1,0.62004160
10906,Databases,1,95611,Database Systems,0.98744776
10906,Databases,2,79194,Databases,0.85707403
10906,Databases,3,70155,Data Bases,0.79862316
10906,Databases,4,10906-A,Databases,0.78909026
10906,Databases,5,84339,Advanced Database Systems,0.76965740
10906,Databases,6,90107,BASI DI DATI,0.75404061
10906,Databases,7,96793,Information Systems and Database Management,0.75118544
10906,Databases,8,28796,Elements of Databases,0.71584358
10906,Databases,9,28027,Information Systems T,0.71444149
10906,Databases,10,84530,Database and Big Data Technologies M,0.65631966
11925,Computer Architecture,1,96007,Foundations of Computer Architecture and Operating Systems,0.76548277
11925,Computer Architecture,2,15305,Foundations of Informatics A,0.74693111
11925,Computer Architecture,3,09730,Principles of Informatics,0.74295707
11925,Computer Architecture,4,69731,Computer Architecture,0.73873425
11925,Computer Architecture,5,03716,Digital Design Principles and Computer Architecture,0.73848882
11925,Computer Architecture,6,95602,Programming and Computer Architectures,0.72773109
11925,Computer Architecture,7,09730-A,Principles of Informatics,0.70199912
11925,Computer Architecture,8,00819-B,Programming,0.68595306
11925,Computer Architecture,9,07276,Computer Science,0.67535646
11925,Computer Architecture,10,57828,Informatics,0.66852881
11929-A,Algorithms and Data Structures,1,37635,Data Structure and Algorithms,0.99788921
11929-A,Algorithms and Data Structures,2,11929-B,Algorithm and Data Structures,0.81179335
11929-A,Algorithms and Data Structures,3,B5782,Algorithms and Data Structures for Computational Biology,0.79781658
11929-A,Algorithms and Data Structures,4,11929,Algorithms and Data Structures,0.76838711
11929-A,Algorithms and Data Structures,5,B4913,ALGORITMI E STRUTTURE DATI,0.74596602
11929-A,Algorithms and Data Structures,6,09730,Principles of Informatics,0.73724586
11929-A,Algorithms and Data Structures,7,15305,Foundations of Informatics A,0.73287637
11929-A,Algorithms and Data Structures,8,09730-A,Principles of Informatics,0.72251591
11929-A,Algorithms and Data Structures,9,16692,Laboratory of Informatics,0.72107974
11929-A,Algorithms and Data Structures,10,41169,Theoretical Computer Science,0.71614263
11929-B,Algorithm and Data Structures,1,B5782,Algorithms and Data Structures for Computational Biology,0.82857512
11929-B,Algorithm and Data Structures,2,11929-A,Algorithms and Data Structures,0.81179335
11929-B,Algorithm and Data Structures,3,37635,Data Structure and Algorithms,0.81048089
11929-B,Algorithm and Data Structures,4,B8105,Computational Management of Data,0.80117925
11929-B,Algorithm and Data Structures,5,09730,Principles of Informatics,0.74906335
11929-B,Algorithm and Data Structures,6,15305,Foundations of Informatics A,0.74520642
11929-B,Algorithm and Data Structures,7,96346,INFORMATICA,0.74509637
11929-B,Algorithm and Data Structures,8,B0063,Programming Laboratory,0.74362101
11929-B,Algorithm and Data Structures,9,91762,Combinatorial Decision Making and Optimization,0.73974636
11929-B,Algorithm and Data Structures,10,09730-A,Principles of Informatics,0.73756071
11929,Algorithms and Data Structures,1,11929-A,Algorithms and Data Structures,0.76838711
11929,Algorithms and Data Structures,2,37635,Data Structure and Algorithms,0.76627631
11929,Algorithms and Data Structures,3,B5782,Algorithms and Data Structures for Computational Biology,0.72003487
11929,Algorithms and Data Structures,4,11929-B,Algorithm and Data Structures,0.71476694
11929,Algorithms and Data Structures,5,B4913,ALGORITMI E STRUTTURE DATI,0.69129471
11929,Algorithms and Data Structures,6,85301,Algorithms and Data Structures in Biology,0.68742451
11929,Algorithms and Data Structures,7,09730-A,Principles of Informatics,0.64475468
11929,Algorithms and Data Structures,8,11933,Theoretical Computer Science,0.64279300
11929,Algorithms and Data Structures,9,41169,Theoretical Computer Science,0.64058942
11929,Algorithms and Data Structures,10,16692,Laboratory of Informatics,0.62293347
11933,Theoretical Computer Science,1,41169,Theoretical Computer Science,0.90431567
11933,Theoretical Computer Science,2,07276-A,Computer Science,0.73169155
11933,Theoretical Computer Science,3,81609,"Languages, Compilers and Computational Models",0.71381124
11933,Theoretical Computer Science,4,09730,Principles of Informatics,0.71248644
11933,Theoretical Computer Science,5,15305,Foundations of Informatics A,0.70717565
11933,Theoretical Computer Science,6,11929-B,Algorithm and Data Structures,0.70693092
11933,Theoretical Computer Science,7,B2696,"Language, Technology, Research I: Computational Thinking",0.69821642
11933,Theoretical Computer Science,8,B5782,Algorithms and Data Structures for Computational Biology,0.69789295
11933,Theoretical Computer Science,9,89988,Elements of Informatics,0.69781362
11933,Theoretical Computer Science,10,73149,Logic for Informatics,0.69490516
14015,Cryptography,1,93467,Cryptography,0.76137552
14015,Cryptography,2,93466,FONDAMENTI DI CYBERSECURITY,0.74874047
14015,Cryptography,3,93470,Cybersecurity,0.68895190
14015,Cryptography,4,72942,Information Security M,0.67450409
14015,Cryptography,5,88325,Computer and Network Security Lab T,0.60287116
14015,Cryptography,6,90748,Blockchain and Cryptocurrencies,0.58221686
14015,Cryptography,7,93470-A,Cybersecurity,0.54918476
14015,Cryptography,8,B5793,Cybersecurity M,0.54048249
14015,Cryptography,9,95630,Big Data and Cloud Platforms,0.53729292
14015,Cryptography,10,B0833,Computer Security Laboratory T,0.52647279
15305,Foundations of Informatics A,1,09730,Principles of Informatics,0.98862432
15305,Foundations of Informatics A,2,28623,Foundations of Informatics and Laboratory,0.84782382
15305,Foundations of Informatics A,3,09730-A,Principles of Informatics,0.84349693
15305,Foundations of Informatics A,4,16692,Laboratory of Informatics,0.80343800
15305,Foundations of Informatics A,5,29227,Foundations of Informatics T,0.80089456
15305,Foundations of Informatics A,6,00819-B,Programming,0.79487823
15305,Foundations of Informatics A,7,37262,Computer Programming,0.77371346
15305,Foundations of Informatics A,8,B5782,Algorithms and Data Structures for Computational Biology,0.76475980
15305,Foundations of Informatics A,9,B4826,Informatics for the Humanities,0.76407266
15305,Foundations of Informatics A,10,88145,Fundamentals of Computer Programming P1,0.76284831
15920,Computer Lab,1,57828,Informatics,0.66902414
15920,Computer Lab,2,07276,Computer Science,0.64945587
15920,Computer Lab,3,82202-A,Informatic,0.64731691
15920,Computer Lab,4,28106,Computer Science for Environmental Sciences,0.64580203
15920,Computer Lab,5,39176,Basic and Laboratory Informatics,0.64475371
15920,Computer Lab,6,82202,Informatic,0.63833118
15920,Computer Lab,7,07276-B,Computer Science,0.59177641
15920,Computer Lab,8,96346-B,Computer Science,0.59177641
15920,Computer Lab,9,B4826,Informatics for the Humanities,0.59138228
15920,Computer Lab,10,37262,Computer Programming,0.56855816
16692,Laboratory of Informatics,1,09730,Principles of Informatics,0.80611359
16692,Laboratory of Informatics,2,15305,Foundations of Informatics A,0.80343800
16692,Laboratory of Informatics,3,28623,Foundations of Informatics and Laboratory,0.78436106
16692,Laboratory of Informatics,4,00819-B,Programming,0.78297928
16692,Laboratory of Informatics,5,B5782,Algorithms and Data Structures for Computational Biology,0.76242956
16692,Laboratory of Informatics,6,93333,Programming Lab,0.72117014
16692,Laboratory of Informatics,7,11929-A,Algorithms and Data Structures,0.72107974
16692,Laboratory of Informatics,8,37635,Data Structure and Algorithms,0.71859105
16692,Laboratory of Informatics,9,09730-A,Principles of Informatics,0.70699818
16692,Laboratory of Informatics,10,07276-A,Computer Science,0.69918532
16870,Programming Laboratory,1,70219,Object-Oriented Programming,0.75528373
16870,Programming Laboratory,2,95648,Software Design and Development,0.75084208
16870,Programming Laboratory,3,B0063,Programming Laboratory,0.73564830
16870,Programming Laboratory,4,37262,Computer Programming,0.72932843
16870,Programming Laboratory,5,93333,Programming Lab,0.71799619
16870,Programming Laboratory,6,00819,Programming,0.69386888
16870,Programming Laboratory,7,28623,Foundations of Informatics and Laboratory,0.69352461
16870,Programming Laboratory,8,09730,Principles of Informatics,0.69171001
16870,Programming Laboratory,9,15305,Foundations of Informatics A,0.69079618
16870,Programming Laboratory,10,85285,Programming,0.68135959
17628,Concurrent and Distributed Programming,1,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.77414408
17628,Concurrent and Distributed Programming,2,73025,Distributed Systems M,0.69498930
17628,Concurrent and Distributed Programming,3,81612,Programming and Development paradigms,0.67388538
17628,Concurrent and Distributed Programming,4,81942,Scalable and Cloud Programming,0.66626247
17628,Concurrent and Distributed Programming,5,28020,Operating Systems T,0.65610203
17628,Concurrent and Distributed Programming,6,28024,Computer Networks T,0.64307576
17628,Concurrent and Distributed Programming,7,93468,Distributed Software Systems,0.64302552
17628,Concurrent and Distributed Programming,8,09730,Principles of Informatics,0.64140580
17628,Concurrent and Distributed Programming,9,08574-B,Operating Systems,0.63983427
17628,Concurrent and Distributed Programming,10,96995,Programmable Networking,0.63885530
17634,Computer Vision,1,93478,COMPUTER VISION,0.77593634
17634,Computer Vision,2,91254,Image Processing and Computer Vision,0.77445561
17634,Computer Vision,3,73302,Computer Vision And Image Processing M,0.74563139
17634,Computer Vision,4,69661,Image Processing And Computer Vision M,0.65156057
17634,Computer Vision,5,91266,Machine Learning for Computer Vision,0.61731689
17634,Computer Vision,6,B5782,Algorithms and Data Structures for Computational Biology,0.54682479
17634,Computer Vision,7,70210,Lab-based Course on Computer Graphics,0.54213063
17634,Computer Vision,8,91250-A,Deep Learning,0.53788548
17634,Computer Vision,9,93319,INTRODUZIONE ALL'APPRENDIMENTO AUTOMATICO,0.52614811
17634,Computer Vision,10,84401,Context-Aware Systems,0.52386105
20741,Information Processing Systems,1,82202-A,Informatic,0.67361951
20741,Information Processing Systems,2,39176,Basic and Laboratory Informatics,0.65518702
20741,Information Processing Systems,3,57828,Informatics,0.64861623
20741,Information Processing Systems,4,88324,System Administration T,0.64386290
20741,Information Processing Systems,5,75198,Health Information Processing Systems,0.64282872
20741,Information Processing Systems,6,82202,Informatic,0.63910940
20741,Information Processing Systems,7,78510,Informatics,0.62179856
20741,Information Processing Systems,8,95604,Operating Systems and Networks,0.59384364
20741,Information Processing Systems,9,96642,Virtualization and System Integration,0.58725708
20741,Information Processing Systems,10,B4826,Informatics for the Humanities,0.58558374
27311-A,Humanistic IT,1,27311,Humanistic IT,0.85088759
27311-A,Humanistic IT,2,B2696,"Language, Technology, Research I: Computational Thinking",0.69414507
27311-A,Humanistic IT,3,B4826,Informatics for the Humanities,0.69348682
27311-A,Humanistic IT,4,37262,Computer Programming,0.68863433
27311-A,Humanistic IT,5,B5079,Digital Humanities and Data Management for Cultural Heritage,0.68468530
27311-A,Humanistic IT,6,96346,INFORMATICA,0.68347030
27311-A,Humanistic IT,7,11929-B,Algorithm and Data Structures,0.67815831
27311-A,Humanistic IT,8,B0073,ELABORAZIONE DI TESTI E GESTIONE DOCUMENTALE,0.67814911
27311-A,Humanistic IT,9,15305,Foundations of Informatics A,0.67331957
27311-A,Humanistic IT,10,09730-A,Principles of Informatics,0.67282107
27311,Humanistic IT,1,27311-A,Humanistic IT,0.85088759
27311,Humanistic IT,2,B5079,Digital Humanities and Data Management for Cultural Heritage,0.70910512
27311,Humanistic IT,3,B0073,ELABORAZIONE DI TESTI E GESTIONE DOCUMENTALE,0.67846978
27311,Humanistic IT,4,B2696,"Language, Technology, Research I: Computational Thinking",0.66373480
27311,Humanistic IT,5,85445,Information Modelling and Web Technologies,0.65685922
27311,Humanistic IT,6,B4826,Informatics for the Humanities,0.65435031
27311,Humanistic IT,7,B5293,Computer Studies and Humanities,0.65200456
27311,Humanistic IT,8,B5292,Knowledge Engeneering for the Humanities,0.64994882
27311,Humanistic IT,9,B8929,Computer Studies and Human Sciences,0.64390874
27311,Humanistic IT,10,81934,HUMAN COMPUTER INTERACTION,0.64151630
28004,Foundations of Informatics T-1,1,15305,Foundations of Informatics A,0.71568150
28004,Foundations of Informatics T-1,2,09730,Principles of Informatics,0.71056956
28004,Foundations of Informatics T-1,3,09730-A,Principles of Informatics,0.69336130
28004,Foundations of Informatics T-1,4,69731,Computer Architecture,0.68458000
28004,Foundations of Informatics T-1,5,29227,Foundations of Informatics T,0.67871754
28004,Foundations of Informatics T-1,6,00819-A,Programming,0.66851393
28004,Foundations of Informatics T-1,7,88146,Fundamentals of Computer Programming P2,0.66758866
28004,Foundations of Informatics T-1,8,96007,Foundations of Computer Architecture and Operating Systems,0.66581006
28004,Foundations of Informatics T-1,9,93034,Foundations of Computer Science T,0.66532276
28004,Foundations of Informatics T-1,10,29227-A,Foundations of Informatics T,0.66489550
28011-A,Logic Design T,1,28011,Logic Design T,0.75053683
28011-A,Logic Design T,2,96007,Foundations of Computer Architecture and Operating Systems,0.66879111
28011-A,Logic Design T,3,09730-A,Principles of Informatics,0.66440962
28011-A,Logic Design T,4,B8105,Computational Management of Data,0.66262164
28011-A,Logic Design T,5,09730,Principles of Informatics,0.64240550
28011-A,Logic Design T,6,15305,Foundations of Informatics A,0.64217034
28011-A,Logic Design T,7,B1703,Introduction to Programming,0.63586406
28011-A,Logic Design T,8,28012,Electronic Calculators T,0.63557242
28011-A,Logic Design T,9,03716,Digital Design Principles and Computer Architecture,0.62948188
28011-A,Logic Design T,10,81612,Programming and Development paradigms,0.62063796
28011,Logic Design T,1,28011-A,Logic Design T,0.75053683
28011,Logic Design T,2,96007,Foundations of Computer Architecture and Operating Systems,0.68832560
28011,Logic Design T,3,09730-A,Principles of Informatics,0.68116507
28011,Logic Design T,4,11929-B,Algorithm and Data Structures,0.68093817
28011,Logic Design T,5,88324,System Administration T,0.67804790
28011,Logic Design T,6,28623,Foundations of Informatics and Laboratory,0.67595369
28011,Logic Design T,7,75969,Basic Informatics,0.67355160
28011,Logic Design T,8,09730,Principles of Informatics,0.66741226
28011,Logic Design T,9,15305,Foundations of Informatics A,0.66717710
28011,Logic Design T,10,B8105,Computational Management of Data,0.66605119
28012-A,Electronic Calculators T,1,B8561,ARCHITETTURE DEI CALCOLATORI M,0.68243420
28012-A,Electronic Calculators T,2,69430,COMPUTER ARCHITECTURES M,0.65773637
28012-A,Electronic Calculators T,3,03716,Digital Design Principles and Computer Architecture,0.63675220
28012-A,Electronic Calculators T,4,28012,Electronic Calculators T,0.63344088
28012-A,Electronic Calculators T,5,99195,Cyber-Physical Systems Programming M,0.58987987
28012-A,Electronic Calculators T,6,B8563,SISTEMI DI ELABORAZIONE ACCELERATA M,0.58823203
28012-A,Electronic Calculators T,7,88146,Fundamentals of Computer Programming P2,0.58359560
28012-A,Electronic Calculators T,8,91602,Computer Architectures,0.58353970
28012-A,Electronic Calculators T,9,08574-A,Operating Systems,0.58216901
28012-A,Electronic Calculators T,10,28020,Operating Systems T,0.57511117
28012,Electronic Calculators T,1,91602,Computer Architectures,0.69547393
28012,Electronic Calculators T,2,08574,Operating Systems,0.68346602
28012,Electronic Calculators T,3,96007,Foundations of Computer Architecture and Operating Systems,0.67854392
28012,Electronic Calculators T,4,58437,Parallel Calculus,0.67145081
28012,Electronic Calculators T,5,72778,High-Performance Computing,0.66984893
28012,Electronic Calculators T,6,29227,Foundations of Informatics T,0.65467030
28012,Electronic Calculators T,7,B8105,Computational Management of Data,0.65275481
28012,Electronic Calculators T,8,95602,Programming and Computer Architectures,0.64985699
28012,Electronic Calculators T,9,28004,Foundations of Informatics T-1,0.64906983
28012,Electronic Calculators T,10,90749,Computing Education,0.64743009
28020,Operating Systems T,1,08574-B,Operating Systems,0.74440605
28020,Operating Systems T,2,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.71898168
28020,Operating Systems T,3,08574-A,Operating Systems,0.71556301
28020,Operating Systems T,4,28024,Computer Networks T,0.67752589
28020,Operating Systems T,5,03716,Digital Design Principles and Computer Architecture,0.66069964
28020,Operating Systems T,6,85728,Real Time OS M,0.65859815
28020,Operating Systems T,7,17628,Concurrent and Distributed Programming,0.65610203
28020,Operating Systems T,8,69731,Computer Architecture,0.64397993
28020,Operating Systems T,9,28004,Foundations of Informatics T-1,0.63175890
28020,Operating Systems T,10,96007,Foundations of Computer Architecture and Operating Systems,0.63147842
28021,Software Engineering T,1,90106,Software Engineering,0.79353533
28021,Software Engineering T,2,66858,Software Engineering,0.76925177
28021,Software Engineering T,3,B0010,Software Architecture and Platforms,0.76627722
28021,Software Engineering T,4,09032,Software Engineering,0.73670798
28021,Software Engineering T,5,B0009,Advanced Software Modelling and Design,0.72480877
28021,Software Engineering T,6,95627,Software Engineering,0.71716349
28021,Software Engineering T,7,B1874,Project Management and Software Engineering for Cultural Heritage,0.70594585
28021,Software Engineering T,8,72939,Software Systems Engineering M,0.69488538
28021,Software Engineering T,9,81612,Programming and Development paradigms,0.69163351
28021,Software Engineering T,10,B0011,Software Process Engineering,0.68532091
28024,Computer Networks T,1,95604,Operating Systems and Networks,0.74644269
28024,Computer Networks T,2,88324,System Administration T,0.74406775
28024,Computer Networks T,3,95644,Computer Networks and Network Programming,0.73323673
28024,Computer Networks T,4,84531,Infrastructures For Cloud Computing and Big Data M,0.73128626
28024,Computer Networks T,5,57828,Informatics,0.71519225
28024,Computer Networks T,6,28652,IT Systems T-1,0.71058544
28024,Computer Networks T,7,73025,Distributed Systems M,0.70824219
28024,Computer Networks T,8,37085,"Principles, Models and Applications for Distributed Systems M",0.70421390
28024,Computer Networks T,9,70226,Network Programming,0.70237533
